merchant_id,region,city,category,tenure_days,avg_ticket,monthly_income,repeat_customer_rate,platform_commission_pct,kyc_flag,payment_success_rate,transaction_velocity,multi_product_adoption,digital_tool_usage,ai_adoption_score,agent_usage_flag,treatment_flag,treatment_start_month,intervention_timestamp
UC00000908,North,Lucknow,salon_spa_premium,860,2165.16,83056.93,0.5114,0.2594,True,0.9704,39.57,3,0.6901,0.5131,False,True,4,2024-04-01
UC00000909,North,Chandigarh,beauty_wellness,369,1097.11,33502.31,0.5894,0.2222,True,0.9405,35.89,2,0.4905,0.5264,False,False,0,
UC00000910,West,Pune,appliance_repair,170,946.12,11149.77,0.5547,0.1959,True,0.8995,11.47,5,0.7462,0.7362,True,True,8,2024-08-01
UC00000911,North,Delhi NCR,beauty_wellness,324,1273.36,47753.4,0.3643,0.2651,True,0.9257,34.14,4,0.6106,0.44,True,True,5,2024-05-01
UC00000912,South,Bengaluru,salon_spa_premium,113,1809.17,61637.78,0.3516,0.2452,True,0.9319,34.66,4,0.6437,0.757,False,False,0,
UC00000913,West,Pune,appliance_repair,838,800.22,19961.09,0.5101,0.1981,True,0.9662,30.61,4,0.9016,0.6838,False,True,5,2024-05-01
UC00000914,West,Pune,appliance_repair,82,751.92,21408.06,0.4242,0.1858,True,0.9665,35.58,4,0.8183,0.7366,False,True,7,2024-07-01
UC00000915,South,Bengaluru,salon_spa_premium,491,2131.27,63124.42,0.4382,0.2609,True,0.955,28.74,5,1.0,0.6427,True,False,0,
UC00000916,West,Ahmedabad,appliance_repair,265,965.43,47563.36,0.3907,0.2234,True,0.9004,49.14,4,0.8752,0.6309,False,False,0,
UC00000917,South,Bengaluru,beauty_wellness,798,934.7,26952.27,0.4078,0.2513,True,0.9191,31.66,4,0.8589,0.7284,False,False,0,
UC00000918,West,Ahmedabad,beauty_wellness,270,1053.13,28346.38,0.6029,0.2566,True,0.9577,24.13,2,0.5223,0.3659,False,False,0,
UC00000919,North,Jaipur,beauty_wellness,258,1306.04,26065.06,0.5467,0.2354,True,0.9342,18.77,4,0.807,0.458,True,True,5,2024-05-01
UC00000920,East,Guwahati,beauty_wellness,168,1306.46,69350.09,0.5006,0.25,True,0.9839,52.92,3,0.3714,0.5707,False,True,7,2024-07-01
UC00000921,South,Bengaluru,beauty_wellness,1586,932.08,25833.69,0.5397,0.27,True,0.9533,26.26,3,0.4933,0.5563,False,False,0,
UC00000922,North,Delhi NCR,plumbing_electrical,268,772.85,26656.75,0.2416,0.1773,True,0.9581,32.99,2,0.4367,0.407,False,True,8,2024-08-01
UC00000923,North,Jaipur,appliance_repair,1065,745.09,40567.32,0.5326,0.2266,True,0.9999,56.95,3,0.4661,0.3774,True,False,0,
UC00000924,East,Kolkata,beauty_wellness,711,855.34,23616.37,0.5852,0.234,True,0.98,28.44,4,0.5215,0.6938,True,False,0,
UC00000925,South,Hyderabad,home_cleaning,501,1050.3,27242.99,0.6097,0.2045,True,0.9484,25.92,5,0.7882,0.5653,True,False,0,
UC00000926,West,Pune,beauty_wellness,612,1365.56,43302.58,0.5859,0.2712,True,0.9434,34.33,3,0.1723,0.361,True,False,0,
UC00000927,South,Bengaluru,salon_spa_premium,392,1996.0,93910.46,0.5393,0.2855,True,0.9898,44.12,4,0.8956,0.6435,False,False,0,
UC00000928,West,Pune,beauty_wellness,718,1482.9,58663.79,0.4331,0.2222,True,0.9667,38.61,3,0.6787,0.4512,False,True,2,2024-02-01
UC00000929,West,Pune,salon_spa_premium,673,1909.45,101681.93,0.7228,0.32,True,0.9494,50.92,2,0.4505,0.4355,False,False,0,
UC00000930,North,Lucknow,plumbing_electrical,317,851.83,25961.83,0.4722,0.175,True,0.963,28.91,2,0.5171,0.3122,False,False,0,
UC00000931,South,Kochi,plumbing_electrical,296,271.22,10985.72,0.5105,0.156,True,0.9508,46.53,2,0.5404,0.4323,False,False,0,
UC00000932,South,Hyderabad,beauty_wellness,114,926.69,41364.95,0.1839,0.2072,True,0.9469,55.28,5,0.8232,0.6727,True,False,0,
UC00000933,West,Ahmedabad,plumbing_electrical,191,767.05,27259.56,0.4114,0.1924,True,0.9734,32.96,4,0.7362,0.664,False,False,0,
UC00000934,South,Chennai,salon_spa_premium,835,1263.78,50217.26,0.5011,0.2504,True,0.9606,46.1,4,0.766,0.5013,True,True,2,2024-02-01
UC00000935,South,Chennai,beauty_wellness,715,1372.04,54829.3,0.3165,0.2452,True,0.9823,43.21,3,0.7601,0.1645,False,False,0,
UC00000936,South,Bengaluru,beauty_wellness,282,758.48,21595.41,0.3288,0.2476,True,0.929,36.84,4,0.8963,0.7043,False,False,0,
UC00000937,West,Mumbai,home_cleaning,1424,1623.57,61977.03,0.78,0.1965,True,0.9426,46.76,5,0.649,0.7508,True,True,3,2024-03-01
UC00000938,South,Chennai,plumbing_electrical,1110,792.08,32927.05,0.4889,0.1504,True,0.9581,40.77,5,0.8522,0.7578,True,True,5,2024-05-01
UC00000939,West,Pune,beauty_wellness,1134,1131.26,44751.14,0.3911,0.2118,True,0.9613,40.41,3,0.7042,0.5336,False,True,2,2024-02-01
UC00000940,North,Delhi NCR,beauty_wellness,642,1198.75,38500.52,0.3652,0.2284,True,0.9778,37.14,5,0.8363,0.6698,True,False,0,
UC00000941,North,Chandigarh,appliance_repair,310,312.21,7544.42,0.4513,0.1906,True,0.9459,22.21,2,0.3582,0.4106,False,True,7,2024-07-01
UC00000942,West,Mumbai,salon_spa_premium,566,2599.7,45245.02,0.3392,0.2341,True,0.9349,21.86,5,0.8065,0.7461,True,True,2,2024-02-01
UC00000943,North,Jaipur,home_cleaning,572,1481.41,55586.79,0.6664,0.2245,True,0.9692,33.99,3,0.7283,0.4774,False,True,4,2024-04-01
UC00000944,North,Chandigarh,beauty_wellness,221,1104.51,51131.81,0.3936,0.2282,True,0.9551,46.96,4,0.6954,0.582,False,True,5,2024-05-01
UC00000945,West,Surat,beauty_wellness,774,1092.6,53342.29,0.3165,0.214,True,0.9435,41.26,3,0.3638,0.2285,True,True,3,2024-03-01
UC00000946,West,Pune,home_cleaning,654,1278.56,55350.86,0.3822,0.1703,True,0.9586,40.18,3,0.7306,0.4994,False,True,6,2024-06-01
UC00000947,North,Chandigarh,plumbing_electrical,748,832.89,28044.12,0.5927,0.1575,True,0.9187,37.77,5,0.8552,0.6593,True,False,0,
UC00000948,South,Chennai,home_cleaning,307,1146.74,40411.91,0.2728,0.1674,True,0.9852,33.18,3,0.8523,0.4805,False,True,5,2024-05-01
UC00000949,South,Bengaluru,plumbing_electrical,350,1037.78,47717.12,0.3752,0.1801,True,0.9375,49.68,2,0.4584,0.2146,False,False,0,
UC00000950,South,Chennai,plumbing_electrical,251,523.83,7151.45,0.4477,0.1717,True,0.9492,16.56,4,0.9503,0.7112,False,False,0,
UC00000951,North,Lucknow,appliance_repair,444,933.8,17407.22,0.4604,0.1949,True,0.9696,20.04,3,0.5981,0.4109,False,False,0,
UC00000952,North,Jaipur,plumbing_electrical,315,756.97,27755.63,0.4889,0.1647,True,0.9554,36.67,4,0.7739,0.6105,False,True,8,2024-08-01
UC00000953,East,Kolkata,appliance_repair,92,645.15,21161.73,0.3059,0.1519,True,0.9839,41.17,4,0.9187,0.592,False,False,0,
UC00000954,South,Kochi,salon_spa_premium,649,1647.26,52247.62,0.4185,0.2908,True,0.9742,33.06,5,0.8604,0.6763,True,True,2,2024-02-01
UC00000955,East,Bhubaneswar,salon_spa_premium,432,1897.03,36165.6,0.4551,0.2686,False,0.9267,23.3,3,0.7906,0.675,False,False,0,
UC00000956,South,Chennai,salon_spa_premium,880,1957.6,85614.38,0.518,0.2749,True,0.938,44.63,3,0.6264,0.4446,False,False,0,
UC00000957,South,Chennai,beauty_wellness,155,1007.61,41967.06,0.2618,0.253,True,0.9629,37.64,4,0.6622,0.4666,True,True,3,2024-03-01
UC00000958,East,Patna,home_cleaning,34,796.28,51512.9,0.5128,0.2471,True,0.9446,62.75,3,0.6083,0.375,False,False,0,
UC00000959,South,Bengaluru,plumbing_electrical,374,584.36,19617.49,0.4011,0.171,True,0.9662,30.81,4,0.7904,0.4503,True,True,7,2024-07-01
UC00000960,South,Chennai,salon_spa_premium,256,1786.66,30293.57,0.3616,0.3005,False,0.9468,18.86,4,0.5983,0.6341,True,False,0,
UC00000961,South,Bengaluru,home_cleaning,137,1574.41,73531.66,0.2521,0.1612,False,0.9061,47.9,2,0.6744,0.5268,False,False,0,
UC00000962,West,Mumbai,beauty_wellness,264,931.39,31092.96,0.3905,0.2103,True,0.9892,32.67,3,0.7599,0.4015,False,False,0,
UC00000963,North,Chandigarh,beauty_wellness,110,1121.48,23982.93,0.4715,0.1952,True,0.9933,24.3,4,0.5073,0.6225,True,True,8,2024-08-01
UC00000964,North,Lucknow,home_cleaning,600,1374.9,61832.39,0.5798,0.1803,True,0.943,53.59,4,0.6184,0.5931,False,True,4,2024-04-01
UC00000965,East,Kolkata,appliance_repair,279,825.75,44305.24,0.404,0.2152,True,0.9588,50.19,3,0.5504,0.4962,False,True,8,2024-08-01
UC00000966,North,Lucknow,beauty_wellness,430,946.81,48255.05,0.4594,0.2584,True,0.9418,52.01,4,0.5719,0.4697,True,True,7,2024-07-01
UC00000967,West,Pune,appliance_repair,892,1307.78,55122.23,0.5261,0.1861,True,0.9517,46.88,3,0.5328,0.45,True,True,4,2024-04-01
UC00000968,North,Lucknow,appliance_repair,591,946.97,63982.57,0.167,0.2663,True,0.9613,59.38,3,0.5692,0.3497,False,False,0,
UC00000969,South,Hyderabad,home_cleaning,247,1405.42,43821.54,0.2886,0.233,True,0.9294,30.75,2,0.5421,0.345,False,False,0,
UC00000970,North,Delhi NCR,salon_spa_premium,176,1632.49,45460.04,0.4687,0.2609,True,0.9804,34.79,5,0.7824,0.8085,True,True,7,2024-07-01
UC00000971,North,Jaipur,beauty_wellness,954,917.25,27262.62,0.5917,0.2571,True,0.9214,32.81,3,0.6701,0.4676,False,True,2,2024-02-01
UC00000972,South,Bengaluru,home_cleaning,797,1900.85,53185.87,0.4635,0.2473,True,0.9862,27.12,4,0.7535,0.3803,True,True,2,2024-02-01
UC00000973,South,Bengaluru,appliance_repair,268,1248.15,63095.05,0.4232,0.1838,True,0.9532,51.32,3,0.6251,0.4853,False,False,0,
UC00000974,North,Jaipur,plumbing_electrical,265,408.49,17714.39,0.4141,0.1715,True,0.9924,43.57,5,0.6703,0.7483,True,True,7,2024-07-01
UC00000975,East,Kolkata,appliance_repair,841,781.13,26345.67,0.608,0.1852,True,0.974,32.77,4,0.5438,0.5863,True,False,0,
UC00000976,North,Delhi NCR,beauty_wellness,137,1123.34,13772.69,0.4924,0.2293,True,0.921,11.26,4,0.5033,0.7232,True,False,0,
UC00000977,West,Mumbai,plumbing_electrical,886,630.45,21457.09,0.4722,0.161,True,0.9753,35.6,3,0.6434,0.4467,False,False,0,
UC00000978,West,Ahmedabad,salon_spa_premium,1603,1638.73,63181.48,0.5123,0.2889,True,0.9993,37.68,4,0.7891,0.706,False,False,0,
UC00000979,West,Surat,home_cleaning,286,1677.34,81979.74,0.4676,0.203,True,0.9754,57.08,5,0.622,0.5517,True,True,5,2024-05-01
UC00000980,South,Chennai,beauty_wellness,359,1073.06,40860.6,0.4263,0.2258,True,0.9258,37.99,3,0.6806,0.3316,False,False,0,
UC00000981,West,Ahmedabad,home_cleaning,982,1636.83,44203.58,0.6282,0.2299,True,0.9604,24.26,4,0.4934,0.5977,True,True,2,2024-02-01
UC00000982,North,Jaipur,beauty_wellness,365,1114.28,53415.73,0.3341,0.2275,True,0.976,46.42,4,0.6022,0.7046,False,True,6,2024-06-01
UC00000983,South,Chennai,home_cleaning,259,936.05,34205.78,0.4078,0.2367,True,0.964,40.47,4,0.7143,0.6257,False,True,5,2024-05-01
UC00000984,South,Chennai,home_cleaning,388,1100.61,25796.84,0.3792,0.1837,True,0.9385,24.09,3,0.5602,0.3395,False,False,0,
UC00000985,North,Lucknow,salon_spa_premium,512,1468.52,81310.1,0.2784,0.3038,False,0.9468,58.78,3,0.5713,0.5344,True,False,0,
UC00000986,South,Hyderabad,beauty_wellness,800,1378.54,69918.63,0.3461,0.2843,True,0.9782,57.19,5,0.763,0.5525,True,False,0,
UC00000987,North,Delhi NCR,plumbing_electrical,420,664.17,24650.38,0.4007,0.1269,True,0.9361,35.22,4,0.7895,0.5606,False,True,8,2024-08-01
UC00000988,South,Bengaluru,home_cleaning,592,1500.06,32828.2,0.354,0.258,True,0.9403,23.97,2,0.4619,0.4836,False,True,3,2024-03-01
UC00000989,West,Surat,beauty_wellness,561,1106.29,40009.98,0.4218,0.2691,True,0.9986,37.44,2,0.4626,0.4112,False,False,0,
UC00000990,South,Chennai,plumbing_electrical,494,841.89,17422.74,0.5355,0.1795,True,0.9297,20.25,3,0.5106,0.5365,True,True,3,2024-03-01
UC00000991,North,Chandigarh,beauty_wellness,476,1360.37,40902.34,0.1869,0.2657,True,0.9607,35.5,4,0.6352,0.6133,False,True,4,2024-04-01
UC00000992,South,Bengaluru,appliance_repair,1103,1160.06,45940.16,0.7431,0.2413,True,0.9509,39.86,4,0.6641,0.8171,False,False,0,
UC00000993,South,Bengaluru,home_cleaning,623,2025.26,91729.71,0.3469,0.2587,False,0.9282,41.71,2,0.6437,0.445,False,False,0,
UC00000994,East,Bhubaneswar,home_cleaning,514,1544.51,73207.68,0.3938,0.2378,True,0.9334,47.2,3,0.5117,0.5681,False,True,7,2024-07-01
UC00000995,South,Hyderabad,appliance_repair,313,766.89,41074.33,0.5106,0.2129,True,0.9336,46.27,2,0.4945,0.327,False,True,6,2024-06-01
UC00000996,East,Kolkata,salon_spa_premium,264,2304.68,69236.46,0.5334,0.2585,True,0.9366,32.17,3,0.5719,0.1874,False,True,6,2024-06-01
UC00000997,North,Lucknow,beauty_wellness,794,957.96,36025.18,0.5433,0.2447,True,0.9825,35.49,4,0.7431,0.497,True,False,0,
UC00000998,South,Chennai,appliance_repair,1024,731.44,11898.44,0.4626,0.2366,True,0.9558,18.35,3,0.6438,0.4669,False,True,2,2024-02-01
UC00000999,East,Kolkata,beauty_wellness,1856,1415.67,74715.62,0.5467,0.217,True,1.0,51.63,5,0.6683,0.596,True,True,4,2024-04-01
UC00001000,South,Bengaluru,home_cleaning,392,1449.06,44663.18,0.4463,0.2376,True,0.9672,36.25,4,0.765,0.5349,True,False,0,
